year,data_mean_global,data_mean_nh,data_mean_sh
2163,1307.98995222633,1310.5512042548,1305.42870019785
2164,1313.1599527732,1315.6917351869,1310.6281703595
2165,1318.25995331873,1320.76231667021,1315.75758996725
2166,1323.30995386556,1325.78286529566,1320.83704243547
2167,1328.28995441136,1330.73342403059,1325.84648479214
2168,1333.20995495763,1335.62399540413,1330.79591451114
2169,1338.06995550414,1340.45454150162,1335.68536950665
2170,1342.86995604998,1345.22510276422,1340.51480933574
2171,1347.59995659569,1349.92568930296,1345.27422388841
2172,1352.26995714169,1354.56624045521,1349.97367382817
2173,1356.87995768767,1359.14681182846,1354.61310354688
2174,1361.41995823431,1363.6573680366,1359.18254843202
2175,1365.89995878081,1368.10790149595,1363.69201606567
2176,1370.31995932648,1372.49848550703,1368.14143314593
2177,1374.6699598726,1376.81905182516,1372.52086792004
2178,1378.95996041855,1381.07962319838,1376.84029763873
2179,1383.17996096502,1385.27017435109,1381.08974757895
2180,1387.33996151097,1389.40075836245,1385.27916465949
2181,1391.43996205723,1393.47130698732,1389.40861712713
2182,1395.46996260317,1397.4718657224,1393.46805948394
2183,1399.42996314905,1401.40243962317,1397.45748667492
2184,1403.32996369544,1405.27299835869,1401.38692903219
2185,1407.15996424195,1409.07354698382,1405.24638150008
2186,1410.92996478775,1412.81413099503,1409.04579858048
2187,1414.63996533394,1416.49467456458,1412.78525610331
2188,1418.26996588032,1420.0952080238,1416.44472373683
2189,1421.8499664262,1423.64580720086,1420.05412565154
2190,1425.34996697203,1427.11637604633,1423.58355789772
2191,1428.79996751806,1430.53694994726,1427.06298508886
2192,1432.16996806408,1433.87750868241,1430.46242744575
2193,1435.47996861082,1437.15805225251,1433.80188496914
2194,1438.71996915665,1440.36861098747,1437.07132732583
2195,1441.89996970294,1443.51918236103,1440.28075704485
2196,1445.00997024915,1446.59973098585,1443.42020951245
2197,1448.04997079494,1449.61030235891,1446.48963923097
2198,1451.02997134108,1452.56086614943,1449.49907653272
2199,1453.93997188747,1455.4414375231,1452.43850625185
2200,1456.78997243363,1458.26198362025,1455.31796124702
2201,1459.5699729798,1461.01254235554,1458.12740360406
2202,1462.27997352571,1463.69311625635,1460.86683079508
2203,1464.91997407178,1466.30368257443,1463.53626556913
2204,1467.49997461747,1468.85426911316,1466.14568012179
2205,1470.00997516388,1471.33481521056,1468.6851351172
2206,1472.45997571038,1473.75535878042,1471.16459264035
2207,1474.82997625628,1476.09593268121,1473.56401983134
2208,1477.1399768022,1478.37650658203,1475.90344702237
2209,1479.38997734853,1480.5970577346,1478.18289696245
2210,1481.55997789427,1482.73764174576,1480.38231404279
2211,1483.66997844062,1484.81819037072,1482.52176651052
2212,1485.71997898689,1486.83874657849,1484.60121139528
2213,1487.68997953316,1488.77930278626,1486.60065628005
2214,1489.59998007958,1490.65984888367,1488.54011127549
2215,1491.43998062548,1492.47042278446,1490.40953846649
2216,1493.21998117137,1494.22099668526,1492.21896565749
2217,1494.91998171776,1495.89154531026,1493.94841812526
2218,1496.5599822637,1497.5021192111,1495.61784531631
2219,1498.13998280959,1499.05269563951,1497.22726997967
2220,1499.63998335571,1500.52325690238,1498.75670980903
2221,1501.07998390189,1501.93381563769,1500.22615216608
2222,1502.44998444804,1503.2743769006,1501.62559199547
2223,1503.75998499403,1504.55494574624,1502.96502424183
2224,1504.98998554075,1505.75547667818,1504.22449440333
2225,1506.15998608702,1506.89603288594,1505.42393928809
2226,1507.25998663287,1507.96660678669,1506.55336647905
2227,1508.29998717892,1508.97717310476,1507.62280125309
2228,1509.2699877247,1509.91775711594,1508.62221833346
2229,1510.16998827131,1510.78829310303,1509.5516834396
2230,1510.99998881732,1511.58886447631,1510.41111315833
2231,1511.76998936318,1512.32944090469,1511.21053782167
2232,1512.46998990928,1513.00000216755,1511.93997765101
2233,1513.09999045549,1513.60056343052,1512.59941748047
2234,1513.66999100143,1514.14113227609,1513.19884972676
2235,1514.16999154808,1514.61166826323,1513.72831483294
2236,1514.59999209378,1515.01225227433,1514.18773191323
2237,1514.96999263997,1515.35281353728,1514.58717174266
2238,1515.26999318638,1515.62335963467,1514.91662673808
2239,1515.49999373231,1515.82393100787,1515.17605645674
2240,1515.6599942784,1515.95449479835,1515.36549375845
2241,1515.75999482442,1516.02506364401,1515.49492600483
2242,1515.78999537111,1516.02559710355,1515.55439363867
2243,1515.75999591705,1515.96616847676,1515.55382335735
2244,1515.65999646297,1515.8367449052,1515.48324802074
2245,1515.48999700901,1515.63730869562,1515.34268532239
2246,1515.24999755487,1515.36788512402,1515.13210998573
2247,1514.94999810088,1515.03845649729,1514.86153970447
2248,1514.57999864748,1514.63899248437,1514.5210048106
2249,1514.14999919322,1514.17957396789,1514.12042441855
2250,1513.64999967133,1513.65380275097,1513.64619659168
2251,1513.07999973969,1513.08012006534,1513.07987941403
2252,1512.4799997397,1512.48012006535,1512.47987941404
2253,1511.88999973966,1511.89012006531,1511.889879414
2254,1511.28999973966,1511.29012006531,1511.289879414
2255,1510.68999973971,1510.69012006537,1510.68987941406
2256,1510.09999973967,1510.10012006533,1510.09987941402
2257,1509.49999973969,1509.50012006535,1509.49987941404
2258,1508.88999973966,1508.89012006532,1508.889879414
2259,1508.28999973965,1508.29012006531,1508.28987941399
2260,1507.67999973966,1507.68012006532,1507.679879414
2261,1507.07999973969,1507.08012006534,1507.07987941403
2262,1506.46999973971,1506.47012006537,1506.46987941406
2263,1505.85999973967,1505.86012006533,1505.85987941402
2264,1505.2399997397,1505.24012006535,1505.23987941404
2265,1504.62999973966,1504.63012006532,1504.629879414
2266,1504.00999973973,1504.01012006538,1504.00987941407
2267,1503.38999973967,1503.39012006532,1503.38987941401
2268,1502.76999973971,1502.77012006537,1502.76987941406
2269,1502.14999973972,1502.15012006538,1502.14987941407
2270,1501.52999973968,1501.53012006534,1501.52987941402
2271,1500.89999973968,1500.90012006534,1500.89987941403
2272,1500.27999973964,1500.28012006529,1500.27987941398
2273,1499.65999973964,1499.6601200653,1499.65987941399
2274,1499.0299997397,1499.03012006535,1499.02987941404
2275,1498.39999973967,1498.40012006533,1498.39987941402
2276,1497.77999973967,1497.78012006532,1497.77987941401
2277,1497.14999973967,1497.15012006533,1497.14987941402
2278,1496.51999973967,1496.52012006533,1496.51987941402
2279,1495.88999973969,1495.89012006535,1495.88987941403
