year,data_mean_global,data_mean_nh,data_mean_sh
2095,451.02400588815,450.692703631264,451.355308145036
2096,449.909005828628,449.58091062614,450.237101031115
2097,448.812005769107,448.487117621018,449.136893917196
2098,447.734005709616,447.412324615926,448.055686803307
2099,446.672005650181,446.353531610889,446.990479689473
2100,445.625005598077,445.309337731383,445.94067346477
2101,444.59200559065,444.276738605756,444.907272575543
2102,443.578005590649,443.262738605756,443.893272575543
2103,442.586005590646,442.270738605752,442.901272575539
2104,441.614005590641,441.298738605747,441.929272575535
2105,440.66200559065,440.346738605756,440.977272575543
2106,439.729005590639,439.413738605746,440.044272575533
2107,438.813005590647,438.497738605753,439.128272575541
2108,437.914005590642,437.598738605748,438.229272575535
2109,437.031005590646,436.715738605752,437.346272575539
2110,436.16300559064,435.847738605746,436.478272575533
2111,435.311005590655,434.995738605761,435.626272575548
2112,434.473005590644,434.157738605751,434.788272575538
2113,433.650005590634,433.33473860574,433.965272575528
2114,432.840005590636,432.524738605742,433.15527257553
2115,432.044005590641,431.728738605747,432.359272575535
2116,431.261005590649,430.945738605756,431.576272575543
2117,430.491005590647,430.175738605754,430.806272575541
2118,429.734005590636,429.418738605742,430.04927257553
2119,428.988005590629,428.672738605736,429.303272575523
2120,428.254005590641,427.938738605747,428.569272575534
2121,427.532005590647,427.216738605753,427.84727257554
2122,426.821005590647,426.505738605753,427.13627257554
2123,426.12000559065,425.804738605756,426.435272575544
2124,425.431005590647,425.115738605754,425.746272575541
2125,424.751005590637,424.435738605744,425.066272575531
2126,424.082005590662,423.766738605768,424.397272575555
2127,423.423005590663,423.107738605769,423.738272575557
2128,422.774005590642,422.458738605749,423.089272575536
2129,422.134005590644,421.81873860575,422.449272575538
2130,421.504005590624,421.18873860573,421.819272575518
2131,420.882005590629,420.566738605735,421.197272575522
2132,420.27000559065,419.954738605756,420.585272575543
2133,419.667005590621,419.351738605728,419.982272575515
2134,419.072005590653,418.75673860576,419.387272575547
2135,418.485005590636,418.169738605742,418.80027257553
2136,417.907005590647,417.591738605754,418.222272575541
2137,417.33700559063,417.021738605736,417.652272575523
2138,416.775005590641,416.459738605748,417.090272575535
