year,data_mean_global,data_mean_nh,data_mean_sh
2182,2005.6699404608,2008.86539204631,2002.47448887529
2183,2012.29994133226,2015.44841442388,2009.15146824064
2184,2018.82994220416,2021.93143427426,2015.72845013407
2185,2025.24994307661,2028.3044187384,2022.19546741482
2186,2031.55994394813,2034.56744869891,2028.55243919735
2187,2037.75994481956,2040.72045085542,2034.7994387837
2188,2043.84994569047,2046.76348081532,2040.93641056562
2189,2049.80994656343,2052.67646527997,2046.94342784689
2190,2055.6599474347,2058.47948512972,2052.84040973968
2191,2061.41994830643,2064.19250750756,2058.6473891053
2192,2067.08994917815,2069.8155046091,2064.36439374719
2193,2072.63995005016,2075.3185244596,2069.96137564072
2194,2078.05995092131,2080.69153419872,2075.42836764391
2195,2083.37995179372,2085.96453888384,2080.7953647036
2196,2088.58995266548,2091.1275334578,2086.05237187316
2197,2093.67995353672,2096.17055583515,2091.1893512383
2198,2098.66995440827,2101.11358074043,2096.22632807611
2199,2103.53995528076,2105.93659048088,2101.14332008063
2200,2108.30995615207,2110.65960022017,2105.96031208398
2201,2112.95995702365,2115.2626175426,2110.6572965047
2202,2117.50995789589,2119.76560200652,2115.25431378525
2203,2121.94995876729,2124.15863196692,2119.74128556766
2204,2126.26995963927,2128.43163159635,2124.10828768218
2205,2130.4899605108,2132.60465144637,2128.37526957524
2206,2134.58996138266,2136.65765865857,2132.52226410676
2207,2138.59996225463,2140.62065576036,2136.57926874889
2208,2142.47996312604,2144.45368572077,2140.50624053132
2209,2146.25996399821,2148.18667271225,2144.33325528417
2210,2149.92996486963,2151.80970267266,2148.0502270666
2211,2153.47996574156,2155.31269977442,2151.6472317087
2212,2156.91996661342,2158.70570698662,2155.13422624022
2213,2160.23996748495,2161.97873189188,2158.50120307801
2214,2163.45996835647,2165.15175426951,2161.76818244343
2215,2166.56996922844,2168.21475137132,2164.92518708557
2216,2169.57997010003,2171.17776869375,2167.98217150631
2217,2172.47997097204,2174.03076579559,2170.92917614849
2218,2175.26997184367,2176.7737856457,2173.76615804163
2219,2177.92997271546,2179.38679538546,2176.47315004546
2220,2180.48997358717,2181.89980512514,2179.08014204921
2221,2182.94997445877,2184.31282244759,2181.58712646995
2222,2185.28997533101,2186.60580691151,2183.9741437505
2223,2187.51997620233,2188.78883939946,2186.25111300521
2224,2189.64997707407,2190.87185166679,2188.42810248134
2225,2191.66997794597,2192.8448563514,2190.49509954053
2226,2193.56997881791,2194.69785092555,2192.44210671028
2227,2195.32997968943,2196.41087330318,2194.24908607569
2228,2197.009980561,2198.04389820848,2195.97606291353
2229,2198.58998143276,2199.57690794821,2197.60305491732
2230,2200.06998230466,2201.00991516044,2199.13004944887
2231,2201.4299831765,2202.32291984499,2200.537046508
2232,2202.65998404846,2203.50591441915,2201.81405367776
2233,2203.7899849201,2204.58893679691,2202.99103304329
2234,2204.8099857915,2205.56195917441,2204.05801240859
2235,2205.72998666357,2206.43495627631,2205.02501705083
2236,2206.52998753515,2207.18797359874,2205.87200147156
2237,2207.22998840717,2207.84097322822,2206.61900358612
2238,2207.80998927847,2208.37400571614,2207.2459728408
2239,2208.28999015042,2208.80700281791,2207.77297748292
2240,2208.64999102226,2209.12000750247,2208.17997454205
2241,2208.90999189414,2209.33301218706,2208.48697160122
2242,2209.06999276615,2209.44601181652,2208.69397371577
2243,2209.10999363713,2209.43906199752,2208.78092527674
2244,2209.02999450892,2209.31207426491,2208.74791475293
2245,2208.83999538091,2209.07506631147,2208.60492445035
2246,2208.56999625277,2208.75807099604,2208.38192150949
2247,2208.18999712456,2208.33108326343,2208.04891098569
2248,2207.68999799584,2207.78411827895,2207.59587771272
2249,2207.06999886777,2207.11711538071,2207.02288235482
2250,2206.34999963065,2206.35599416376,2206.34400509753
2251,2205.51999973969,2205.52012006535,2205.51987941404
2252,2204.63999973971,2204.64012006537,2204.63987941405
2253,2203.74999973964,2203.7501200653,2203.74987941398
2254,2202.85999973964,2202.8601200653,2202.85987941398
2255,2201.96999973974,2201.9701200654,2201.96987941408
2256,2201.09999973967,2201.10012006532,2201.09987941401
2257,2200.2199997397,2200.22012006536,2200.21987941405
2258,2199.33999973965,2199.34012006531,2199.33987941399
2259,2198.43999973963,2198.44012006529,2198.43987941397
2260,2197.53999973965,2197.5401200653,2197.53987941399
2261,2196.62999973969,2196.63012006535,2196.62987941404
2262,2195.72999973973,2195.73012006539,2195.72987941408
2263,2194.82999973967,2194.83012006533,2194.82987941401
2264,2193.94999973971,2193.95012006537,2193.94987941405
2265,2193.05999973965,2193.0601200653,2193.05987941399
2266,2192.15999973977,2192.16012006542,2192.15987941411
2267,2191.24999973966,2191.25012006532,2191.24987941401
2268,2190.33999973974,2190.3401200654,2190.33987941409
2269,2189.42999973976,2189.43012006542,2189.4298794141
2270,2188.52999973968,2188.53012006534,2188.52987941403
2271,2187.61999973969,2187.62012006535,2187.61987941403
2272,2186.71999973961,2186.72012006526,2186.71987941395
2273,2185.81999973961,2185.82012006527,2185.81987941396
2274,2184.89999973971,2184.90012006537,2184.89987941405
2275,2183.98999973967,2183.99012006533,2183.98987941401
2276,2183.08999973966,2183.09012006531,2183.089879414
2277,2182.18999973967,2182.19012006533,2182.18987941402
2278,2181.28999973967,2181.29012006533,2181.28987941402
2279,2180.3999997397,2180.40012006536,2180.39987941404
2280,2179.49999973975,2179.5001200654,2179.49987941409
2281,2178.59999973972,2178.60012006538,2178.59987941406
2282,2177.69999973967,2177.70012006532,2177.69987941401
2283,2176.79999973966,2176.80012006532,2176.799879414
2284,2175.9099997397,2175.91012006535,2175.90987941404
2285,2175.00999973973,2175.01012006538,2175.00987941407
2286,2174.11999973974,2174.12012006539,2174.11987941408
2287,2173.22999973968,2173.23012006534,2173.22987941403
2288,2172.33999973963,2172.34012006528,2172.33987941397
2289,2171.45999973971,2171.46012006536,2171.45987941405
2290,2170.56999973968,2170.57012006533,2170.56987941402
2291,2169.6799997397,2169.68012006535,2169.67987941404
2292,2168.78999973967,2168.79012006532,2168.78987941401
2293,2167.90999973972,2167.91012006537,2167.90987941406
2294,2167.02999973965,2167.0301200653,2167.02987941399
2295,2166.13999973971,2166.14012006536,2166.13987941405
2296,2165.26999973967,2165.27012006533,2165.26987941402
2297,2164.39999973965,2164.4001200653,2164.39987941399
2298,2163.51999973966,2163.52012006531,2163.519879414
2299,2162.62999973973,2162.63012006538,2162.62987941407
2300,2161.73999973968,2161.74012006533,2161.73987941402
2301,2160.86999973968,2160.87012006534,2160.86987941403
2302,2159.99999973968,2160.00012006534,2159.99987941403
2303,2159.13999973968,2159.14012006534,2159.13987941402
2304,2158.26999973967,2158.27012006533,2158.26987941402
2305,2157.39999973968,2157.40012006534,2157.39987941403
2306,2156.52999973967,2156.53012006533,2156.52987941402
2307,2155.65999973968,2155.66012006534,2155.65987941402
2308,2154.78999973968,2154.79012006533,2154.78987941402
2309,2153.91999973968,2153.92012006534,2153.91987941402
2310,2153.05999973967,2153.06012006533,2153.05987941402
2311,2152.21999973969,2152.22012006534,2152.21987941403
2312,2151.36999973968,2151.37012006533,2151.36987941402
2313,2150.51999973967,2150.52012006533,2150.51987941401
2314,2149.65999973967,2149.66012006532,2149.65987941401
2315,2148.80999973967,2148.81012006533,2148.80987941402
2316,2147.94999973968,2147.95012006534,2147.94987941403
2317,2147.08999973968,2147.09012006534,2147.08987941403
2318,2146.23999973967,2146.24012006533,2146.23987941401
2319,2145.38999973967,2145.39012006532,2145.38987941401
2320,2144.53999973967,2144.54012006533,2144.53987941402
2321,2143.69999973968,2143.70012006534,2143.69987941402
2322,2142.85999973968,2142.86012006534,2142.85987941402
2323,2142.01999973968,2142.02012006534,2142.01987941403
2324,2141.16999973968,2141.17012006534,2141.16987941402
2325,2140.30999973967,2140.31012006533,2140.30987941401
2326,2139.45999973969,2139.46012006535,2139.45987941404
2327,2138.61999973969,2138.62012006535,2138.61987941404
2328,2137.79999973968,2137.80012006533,2137.79987941402
2329,2136.95999973968,2136.96012006533,2136.95987941402
2330,2136.13999973966,2136.14012006531,2136.139879414
2331,2135.31999973966,2135.32012006532,2135.31987941401
2332,2134.46999973968,2134.47012006534,2134.46987941403
2333,2133.61999973966,2133.62012006531,2133.619879414
2334,2132.79999973969,2132.80012006534,2132.79987941403
2335,2131.98999973967,2131.99012006532,2131.98987941401
2336,2131.13999973968,2131.14012006534,2131.13987941402
2337,2130.28999973966,2130.29012006532,2130.28987941401
2338,2129.46999973967,2129.47012006533,2129.46987941402
2339,2128.64999973969,2128.65012006534,2128.64987941403
2340,2127.82999973969,2127.83012006535,2127.82987941404
2341,2126.99999973969,2127.00012006534,2126.99987941403
2342,2126.17999973967,2126.18012006533,2126.17987941402
2343,2125.37999973968,2125.38012006534,2125.37987941402
2344,2124.56999973966,2124.57012006532,2124.569879414
2345,2123.74999973969,2123.75012006535,2123.74987941403
2346,2122.91999973969,2122.92012006535,2122.91987941403
2347,2122.09999973967,2122.10012006532,2122.09987941401
2348,2121.28999973967,2121.29012006533,2121.28987941402
2349,2120.4799997397,2120.48012006535,2120.47987941404
2350,2119.6699997397,2119.67012006535,2119.66987941404
2351,2118.85999973967,2118.86012006533,2118.85987941402
2352,2118.04999973967,2118.05012006532,2118.04987941401
2353,2117.23999973969,2117.24012006535,2117.23987941404
2354,2116.42999973969,2116.43012006535,2116.42987941404
2355,2115.62999973966,2115.63012006531,2115.629879414
2356,2114.81999973968,2114.82012006534,2114.81987941402
2357,2114.01999973967,2114.02012006533,2114.01987941401
2358,2113.20999973969,2113.21012006535,2113.20987941403
2359,2112.4099997397,2112.41012006535,2112.40987941404
2360,2111.59999973969,2111.60012006535,2111.59987941403
2361,2110.80999973967,2110.81012006533,2110.80987941402
2362,2110.00999973966,2110.01012006531,2110.009879414
2363,2109.21999973968,2109.22012006534,2109.21987941402
2364,2108.41999973966,2108.42012006532,2108.41987941401
2365,2107.61999973969,2107.62012006535,2107.61987941404
2366,2106.82999973964,2106.8301200653,2106.82987941398
2367,2106.02999973969,2106.03012006534,2106.02987941403
2368,2105.23999973965,2105.2401200653,2105.23987941399
2369,2104.44999973964,2104.4501200653,2104.44987941398
2370,2103.65999973968,2103.66012006533,2103.65987941402
2371,2102.87999973967,2102.88012006533,2102.87987941402
2372,2102.08999973971,2102.09012006537,2102.08987941406
2373,2101.29999973971,2101.30012006537,2101.29987941406
2374,2100.52999973966,2100.53012006532,2100.52987941401
2375,2099.73999973968,2099.74012006534,2099.73987941403
2376,2098.94999973969,2098.95012006535,2098.94987941403
2377,2098.16999973968,2098.17012006534,2098.16987941403
2378,2097.38999973968,2097.39012006534,2097.38987941403
2379,2096.60999973967,2096.61012006532,2096.60987941401
2380,2095.82999973964,2095.8301200653,2095.82987941398
2381,2095.03999973965,2095.04012006531,2095.039879414
2382,2094.25999973969,2094.26012006534,2094.25987941403
2383,2093.48999973969,2093.49012006535,2093.48987941403
2384,2092.72999973966,2092.73012006532,2092.72987941401
2385,2091.94999973965,2091.9501200653,2091.94987941399
2386,2091.16999973964,2091.17012006529,2091.16987941398
2387,2090.38999973968,2090.39012006533,2090.38987941402
2388,2089.61999973971,2089.62012006537,2089.61987941406
2389,2088.86999973966,2088.87012006531,2088.869879414
2390,2088.08999973968,2088.09012006534,2088.08987941403
2391,2087.29999973966,2087.30012006532,2087.29987941401
2392,2086.54999973969,2086.55012006534,2086.54987941403
2393,2085.79999973965,2085.80012006531,2085.799879414
2394,2085.0299997397,2085.03012006536,2085.02987941405
2395,2084.24999973966,2084.25012006532,2084.249879414
2396,2083.47999973968,2083.48012006534,2083.47987941402
2397,2082.7299997397,2082.73012006536,2082.72987941405
2398,2081.9699997397,2081.97012006535,2081.96987941404
2399,2081.22999973964,2081.2301200653,2081.22987941398
2400,2080.47999973967,2080.48012006532,2080.47987941401
2401,2079.69999973967,2079.70012006533,2079.69987941401
2402,2078.94999973968,2078.95012006534,2078.94987941402
2403,2078.21999973967,2078.22012006533,2078.21987941402
2404,2077.45999973968,2077.46012006534,2077.45987941402
2405,2076.68999973968,2076.69012006534,2076.68987941402
2406,2075.93999973968,2075.94012006534,2075.93987941403
2407,2075.18999973968,2075.19012006533,2075.18987941402
2408,2074.43999973968,2074.44012006534,2074.43987941402
2409,2073.68999973968,2073.69012006534,2073.68987941402
2410,2072.94999973967,2072.95012006533,2072.94987941401
2411,2072.19999973967,2072.20012006533,2072.19987941402
2412,2071.43999973968,2071.44012006534,2071.43987941403
2413,2070.70999973968,2070.71012006533,2070.70987941402
2414,2069.96999973968,2069.97012006533,2069.96987941402
2415,2069.21999973968,2069.22012006534,2069.21987941403
2416,2068.47999973968,2068.48012006533,2068.47987941402
2417,2067.73999973968,2067.74012006534,2067.73987941403
2418,2066.99999973968,2067.00012006533,2066.99987941402
2419,2066.25999973968,2066.26012006534,2066.25987941402
2420,2065.52999973967,2065.53012006533,2065.52987941402
2421,2064.78999973967,2064.79012006532,2064.78987941401
2422,2064.04999973969,2064.05012006535,2064.04987941403
2423,2063.31999973968,2063.32012006534,2063.31987941402
2424,2062.58999973967,2062.59012006532,2062.58987941401
2425,2061.85999973969,2061.86012006534,2061.85987941403
2426,2061.12999973967,2061.13012006533,2061.12987941402
2427,2060.39999973966,2060.40012006532,2060.39987941401
2428,2059.65999973969,2059.66012006535,2059.65987941403
2429,2058.92999973968,2058.93012006534,2058.92987941402
2430,2058.20999973968,2058.21012006534,2058.20987941403
2431,2057.48999973967,2057.49012006532,2057.48987941401
2432,2056.76999973967,2056.77012006532,2056.76987941401
2433,2056.04999973968,2056.05012006534,2056.04987941403
2434,2055.31999973968,2055.32012006534,2055.31987941403
2435,2054.59999973967,2054.60012006532,2054.59987941401
2436,2053.86999973966,2053.87012006532,2053.869879414
2437,2053.13999973966,2053.14012006532,2053.13987941401
2438,2052.41999973967,2052.42012006532,2052.41987941401
2439,2051.69999973969,2051.70012006535,2051.69987941403
2440,2050.97999973969,2050.98012006535,2050.97987941403
2441,2050.25999973968,2050.26012006534,2050.25987941403
2442,2049.5499997397,2049.55012006535,2049.54987941404
2443,2048.82999973969,2048.83012006535,2048.82987941403
2444,2048.11999973966,2048.12012006531,2048.119879414
2445,2047.40999973969,2047.41012006534,2047.40987941403
2446,2046.69999973966,2046.70012006531,2046.699879414
2447,2045.97999973969,2045.98012006535,2045.97987941404
2448,2045.2799997397,2045.28012006535,2045.27987941404
2449,2044.57999973968,2044.58012006534,2044.57987941403
2450,2043.87999973969,2043.88012006535,2043.87987941404
2451,2043.16999973969,2043.17012006535,2043.16987941404
2452,2042.45999973966,2042.46012006532,2042.45987941401
2453,2041.74999973966,2041.75012006531,2041.749879414
2454,2041.04999973965,2041.05012006531,2041.049879414
2455,2040.35999973966,2040.36012006532,2040.35987941401
2456,2039.64999973969,2039.65012006534,2039.64987941403
2457,2038.93999973968,2038.94012006534,2038.93987941403
2458,2038.23999973965,2038.24012006531,2038.239879414
2459,2037.54999973966,2037.55012006532,2037.549879414
2460,2036.85999973969,2036.86012006534,2036.85987941403
2461,2036.14999973969,2036.15012006534,2036.14987941403
2462,2035.4499997397,2035.45012006535,2035.44987941404
2463,2034.74999973965,2034.7501200653,2034.74987941399
2464,2034.05999973967,2034.06012006533,2034.05987941402
2465,2033.36999973969,2033.37012006535,2033.36987941404
2466,2032.68999973965,2032.69012006531,2032.689879414
2467,2031.99999973968,2032.00012006534,2031.99987941403
2468,2031.2999997397,2031.30012006536,2031.29987941405
2469,2030.59999973965,2030.60012006531,2030.59987941399
2470,2029.91999973967,2029.92012006533,2029.91987941401
2471,2029.23999973968,2029.24012006534,2029.23987941403
2472,2028.54999973968,2028.55012006533,2028.54987941402
2473,2027.8499997397,2027.85012006535,2027.84987941404
2474,2027.15999973967,2027.16012006533,2027.15987941401
2475,2026.4699997397,2026.47012006535,2026.46987941404
2476,2025.78999973967,2025.79012006532,2025.78987941401
2477,2025.10999973967,2025.11012006533,2025.10987941402
2478,2024.42999973969,2024.43012006535,2024.42987941404
2479,2023.73999973967,2023.74012006532,2023.73987941401
2480,2023.06999973965,2023.0701200653,2023.06987941399
2481,2022.41999973968,2022.42012006533,2022.41987941402
2482,2021.71999973968,2021.72012006534,2021.71987941403
2483,2021.03999973967,2021.04012006533,2021.03987941401
2484,2020.39999973971,2020.40012006537,2020.39987941406
2485,2019.69999973968,2019.70012006534,2019.69987941403
2486,2019.01999973969,2019.02012006535,2019.01987941403
2487,2018.36999973965,2018.37012006531,2018.36987941399
2488,2017.6699997397,2017.67012006536,2017.66987941404
2489,2016.98999973966,2016.99012006531,2016.989879414
2490,2016.34999973964,2016.3501200653,2016.34987941398
2491,2015.67999973972,2015.68012006538,2015.67987941406
2492,2014.99999973966,2015.00012006531,2014.999879414
2493,2014.32999973972,2014.33012006537,2014.32987941406
2494,2013.66999973966,2013.67012006531,2013.669879414
2495,2013.00999973964,2013.0101200653,2013.00987941399
2496,2012.33999973969,2012.34012006534,2012.33987941403
2497,2011.6699997397,2011.67012006536,2011.66987941404
2498,2011.00999973969,2011.01012006535,2011.00987941403
2499,2010.35999973969,2010.36012006534,2010.35987941403
2500,2010.01999973968,2010.02012006533,2010.01987941402
